;E;N;adresa;bod_id;cz;ddata;nazev_x;rok;typ_x;typ_id;zdroj;datum;nazev_y;pocet_akci;pocet_akci_pozit;popis;typ_y
6023;16.066175;48.837622222222;Dukelských bojovníků 2945/152, 67181 Znojmo;899;CZ 21270;;INPOST, spol. s r.o. - prodejna maso- uzeniny;R2013;01;0;GPS;;;2;0;;
6024;17.029188611111;48.904126111111;Brněnská 540, 69611 Mutěnice;4017;CZ 19698;;INPOST, spol. s r.o., MASO - UZENINY;R2013;01;0;KU;;;2;0;;
6025;16.530052777778;49.298716666667;nám. 1. května 1081/21, 66434 Kuřim;6018;CZ 16008;;INPOST, spol. s r.o., MASO - UZENINY;R2013;01;0;GPS;;;1;0;;
6026;16.733877777778;48.937075;Nádražní 184/22, 69301 Hustopeče;892;CZ 17394;;INPOST, spol. s r.o., PRODEJNA MASO - UZENINY;R2013;01;0;GPS;;;2;0;;
6027;16.628288888889;48.804827777778;Hraničářů 1476/10, 69201 Mikulov;870;CZ 19667;;INPOST, spol. s r.o., PRODEJNA MASO - UZENINY;R2013;01;0;GPS;;;2;0;;
6028;16.754877777778;48.741227777778;nám. Svobody 22, 69142 Valtice;968;CZ 17353;;INPOST, spol. s r.o., Prodejna maso - uzeniny;R2013;01;0;GPS;;;2;0;;
6029;16.5239;48.98055;Kostelní 76, 69123 Pohořelice;1329;CZ 19554;;INPOST, spol. s r.o., PRODEJNA MASO - UZENINY;R2013;01;0;GPS;;;2;0;;
6030;16.875166666667;49.153091666667;Úzká 680, 68401 Slavkov u Brna;2165;CZ 16042;;INPOST, spol. s r.o., Prodejna MASO - UZENINY;R2013;01;0;GPS;;;3;0;;
6031;16.607494444444;49.200583333333;Lidická 691/3, Veveří, 60200 Brno;2069;CZ 17949;;INPOST, spol. s r.o., Prodejna maso - uzeniny;R2013;01;0;GPS;;;2;0;;
6032;17.114266666667;48.871872222222;Hodonín, 69501 Hodonín 1;965;CZ 8799;;INPOST, spol.s r.o. Maso-uzeniny;R2013;01;0;GPS;;;2;0;;
6033;17.091233333333;48.927508333333;Dubňany, 69603 Dubňany;731;CZ 8796;;INPOST, spol.s r.o. Maso-uzeniny;R2013;01;0;GPS;;;2;0;;
6034;17.114266666667;48.871872222222;Hodonín, 69501 Hodonín 1;3164;CZ 8751;;INPOST, spol.s r.o. Maso-uzeniny;R2013;01;0;GPS;;;2;0;;
6035;17.318852777778;48.902786111111;nám. 17. listopadu 1543, 69662 Strážnice;1004;CZ 8754;;INPOST, spol.s.r.o.Maso-uzeniny;R2013;01;0;GPS;;;2;0;;
6036;17.386616944444;48.956708055556;tř. Masarykova 1556, 69801 Veselí nad Moravou;2672;CZ 6194;;INPOST,spol.s r.o. Maso-uzeniny;R2013;01;0;KU;;;2;0;;
6037;17.264930555556;48.972994444444;náměstí Svobody 327, 69681 Bzenec;2922;CZ 8506;;INPOST,spol.s r.o. Maso-uzeniny;R2013;01;0;GPS;;;2;0;;
6038;17.968122222222;49.462972222222;Palackého 239/49, 75701 Valašské Meziříčí;3755;CZ 15143;;Integrovaná střední škola - Centrum odborné přípravy a Jazyková škola s právem státní jazykové zkoušky Valašské Meziříčí;R2013;01;0;GPS;;;2;0;;
6039;18.248030555556;49.770297222222;Horní 283/87, Dubina, 70030 Ostrava;512;CZ 5786;;INTERSPAR;R2013;01;0;GPS;;;3;0;;
6040;18.187438888889;49.828725;Opavská 6201/1a, Poruba, 70800 Ostrava;2123;CZ 81970162;;INTERSPAR;R2013;01;0;GPS;;;3;0;;
6041;15.753227777778;50.055375;Trnová, Pardubice;4591;CZ 5158;;INTERSPAR - obchodní centrum;R2013;01;0;GPS;;;2;0;;
6042;15.881533333333;49.211377777778;Třebíč, 67401 Třebíč 1;1237;CZ 61930571;;INTERSPAR 23 Třebíč;R2013;01;1;GPS;18.06.2013;čištění a sanitace;6;1;"nevyhovující stěry po čištění a dezinfekci technologického zařízení v parametru<span class=""tip"" title=""celkový počet mikroorganismů""> CPM,</span> uložena sankce ";provozní
6043;12.356813888889;50.082347222222;Cheb, Cheb;2795;CZ 41970315;;INTERSPAR 27 Cheb;R2013;01;0;GPS;;;2;0;;
6044;14.929995;50.438495277778;č. p. 1236, 29306 Kosmonosy;510;CZ 14773;;INTERSPAR 32 Kosmonosy;R2013;01;0;KU;;;5;0;;
6045;13.775363888889;50.548540555556;Nábřeží 463, Mostecké Předměstí, 41801 Bílina;2370;CZ 17762;;INTERSPAR Bílina;R2013;01;0;KU;;;2;0;;
6046;16.610933333333;49.165111111111;Horní Heršpice, 63900 Brno 39;1685;CZ 6039;;INTERSPAR Brno;R2013;01;1;GPS;13.03.2013;osobní hygiena;3;1;nefunkční baterie u umyvadel v zápultí prodeje výsekového masa a v přípravně masných polotovarů.;provozní
6047;16.620022222222;49.187294444444;Trnitá, 60200 Brno 2;2694;CZ 15333;;INTERSPAR Brno - Vaňkovka;R2013;01;0;GPS;;;2;0;;
6048;16.627894444444;49.200416666667;Tkalcovská 869/1, Zábrdovice, 60200 Brno;3357;CZ 7612;;INTERSPAR BRNO CEJL;R2013;01;0;GPS;;;3;0;;
6049;15.586819444444;49.399080555556;Jihlava, 58601 Jihlava 1;321;CZ 61930616;;INTERSPAR č. 28 Jihlava;R2013;01;1;GPS;03.06.2013;označení suroviny / potraviny;6;1;při prodeji nebalených masných výrobků - masných polotovarů nejsou viditelně umístěny informace o maximálním obsah tuku a informace o tom, že je polotovary nutné před spotřebou důkladně tepelně upravit;komoditní
6050;15.169763888889;50.722738888889;Jablonec nad Nisou, 46605 Jablonec nad Nisou 5;3225;CZ 51970226;;INTERSPAR č. 31;R2013;01;0;GPS;;;5;0;;
6051;14.5413;50.708016666667;Lada, 47001 Česká Lípa 1;2903;CZ 15416;;INTERSPAR Česká Lípa;R2013;01;0;GPS;;;4;0;;
6052;14.468661111111;48.993688888889;Strakonická 1272, České Budějovice 3, 37004 České Budějovice;763;CZ 13289;;INTERSPAR České Budějovice;R2013;01;0;GPS;;;7;0;;
6053;18.333922222222;49.663983333333;Místek, 73801 Frýdek-Místek 1;2593;CZ 10920;;INTERSPAR Frýdek - Místek;R2013;01;0;GPS;;;7;0;;
6054;14.471527777778;50.112458333333;Libeň, 19000 Praha 9;2382;CZ 11970097;;INTERSPAR Harfa;R2013;01;0;GPS;;;2;0;;
6055;15.853155555556;50.212116666667;Víta Nejedlého 1063/10, Slezské Předměstí, 50003 Hradec Králové;1850;CZ 4975;;INTERSPAR Hradec Králové;R2013;01;0;GPS;;;6;0;;
6056;13.641480555556;50.502897222222;Most II, Most;2856;CZ 4769;;INTERSPAR hypermarket;R2013;01;0;GPS;;;2;0;;
6057;12.841094444444;50.226908333333;Kpt. Jaroše 375/31, Dvory, 36006 Karlovy Vary;2540;CZ 8488;;INTERSPAR Karlovy Vary;R2013;01;0;GPS;;;2;0;;
6058;15.061036111111;50.768802777778;Liberec, Liberec;1844;CZ 51970114;;INTERSPAR Liberec;R2013;01;0;GPS;;;2;0;;
6059;14.131969444444;50.533852777778;Litoměřice, 41201 Litoměřice 1;3311;CZ 11822;;INTERSPAR Litoměřice;R2013;01;0;GPS;;;4;0;;
6060;14.919947222222;50.415602777778;Jičínská 1349, Mladá Boleslav III, 29301 Mladá Boleslav;1398;CZ 14766;;INTERSPAR Mladá Boleslav;R2013;01;1;GPS;08.08.2013;příjem surovin a potravin;3;1;neoznámení příchodu zásilky do místa určení, porušení §30, odst.3,písm.a) zákona 166/1999Sb;provozní
6061;13.400430555556;49.747138888889;Rokycanská 2656/2, Východní Předměstí, 30100 Plzeň;3507;CZ 13935;;INTERSPAR Plzeň - prodejna;R2013;01;0;GPS;;;3;0;;
6062;17.088725;49.453891666667;Krasice, 79604 Prostějov 4;839;CZ 16451;;INTERSPAR Prostějov;R2013;01;1;GPS;04.03.2013;skladování surovin a potravin;3;1;1 balení hovezí kližka, 838 g, baleno v INTERSPAR PV, smyslové změny- vzhled, barva, vůně, porušen z.110/1997 Sb., § 11 odst. 2 písm. a) bod 5 - neprodleně nevyřazena z oběhu páchnoucí potravina ;provozní
6063;14.671486111111;49.41135;Tábor, 39001 Tábor 2;1801;CZ 13844;;INTERSPAR Tábor;R2013;01;0;GPS;;;2;0;;
6064;16.066022222222;48.846183333333;Brněnská 2937/21, 66902 Znojmo;757;CZ 16306;;INTERSPAR Znojmo;R2013;01;0;GPS;;;2;0;;
6065;16.479327777778;48.872658333333;Drnholec, 69183 Drnholec;1297;CZ 15248;;INTRAMO Znojmo, spol. s r.o.;R2013;01;0;GPS;;;2;0;;
6066;18.359780555556;49.586277777778;Harcovská 520, Frýdlant, 73911 Frýdlant nad Ostravicí;1429;CZ 14904;;"Inva Group a.s.; potraviny 60";R2013;01;1;GPS;20.08.2013;potravinářské prostory;2;1;chladící vitrína na čerstvé maso poškozená tak, že by mohla kontaminovat skladované potraviny ( prasklé sklo, špatně čistitelná, ulomený plastový okraj) - porušení nařízení EP a Rady ( ES) č. 852/2004;provozní
6067;18.341680555556;49.677977777778;8. pěšího pluku 399, Místek, 73801 Frýdek-Místek;5590;CZ 14902;;"Inva Group a.s.; potraviny 61";R2013;01;0;GPS;;;2;0;;
6068;18.362541666667;49.678386111111;M. Chasáka 3144, Frýdek, 73801 Frýdek-Místek;3978;CZ 14905;;"Inva Group a.s.; potraviny 63";R2013;01;0;GPS;;;2;0;;
6069;18.35685;49.688738888889;Třanovského 403, Frýdek, 73801 Frýdek-Místek;2715;CZ 14912;;"Inva Group a.s.; potraviny 64";R2013;01;0;GPS;;;2;0;;
6070;17.131902777778;48.853625;Měšťanská 4030/41, 69501 Hodonín;735;CZ 19654;;INVESTREAL TRADE, s.r.o. - Drůbeží prodejna;R2013;01;1;GPS;09.05.2013;příjem surovin a potravin;3;2;v obchodních dokladech k prodávanému drůbežímu masu je uvedena jako odběratel společnost MESIRO s.r.o., která není registrovaná u KVS;provozní
6071;17.131902777778;48.853625;Měšťanská 4030/41, 69501 Hodonín;735;CZ 19654;;INVESTREAL TRADE, s.r.o. - Drůbeží prodejna;R2013;01;1;GPS;19.07.2013;příjem surovin a potravin;3;2;"prodejnu převzala obchodní společnost MESIRO s.r.o., ul. Svornosti, Podunajské Biskupice, SK, IČ 46839712; společnost nepožádala<span class=""tip"" title=""krajská veterinární správa""> KVS </span<span class=""tip"" title=""Státní veterinární správa"">>SVS </span>pro JmK o registraci prodejny - porušila § 22 odst. 1 písm. a) zákona 166/1999 Sb.";provozní
6072;17.131902777778;48.853625;Měšťanská 4030/41, 69501 Hodonín;735;CZ 19654;;INVESTREAL TRADE, s.r.o. - Drůbeží prodejna;R2013;01;1;GPS;09.05.2013;označování a balení potravin;3;2;Kuřecí rolky mražené výrobce INVESTREAL TRADE s.r.o. jsou označeny neplatnou identifikační značkou CZ 17391 EU;provozní
6073;15.648197222222;49.755425;č. p. 63, 58273 Nová Ves u Chotěboře;2912;CZ 14739;;Iva Blažíčková;R2013;01;0;GPS;;;2;0;;
6074;15.670716666667;49.719338888889;Krále Jana 313, 58301 Chotěboř;5639;CZ 14732;;Iva Blažíčková;R2013;01;0;GPS;;;2;0;;
6075;15.330022222222;50.602147222222; ;491;CZ 5257;;Iva Fejfarová;R2013;01;1;GPS;11.06.2013;ostatní (s nutností popisu);17;1;zdravotně závadná potravina - přítomnost původce nákaz Listeria monocytogenes v jedné jednotce z pěti;komoditní
6076;15.672159722222;49.2707775;č. p. 262, 67529 Kněžice;1671;CZ 15300;;Iva Kourková;R2013;01;0;KU;;;2;0;;
6077;16.109601111111;49.388580555556;Benešovo náměstí 17, 59451 Křižanov;1093;CZ 61930784;;Iva Šotnerová;R2013;01;1;KU;07.05.2013;správná hygienická praxe;3;1;nedodržení správné hygienické praxe-  masné  výrobky nabízené  k prodeji uloženy na pultě  mimo chladící vitrinu  ;provozní
6078;13.376669444444;49.104702777778;č. p. 163, 34201 Prášily;5892;CZ 20152;;Ivan Adam;R2013;01;0;GPS;;;2;0;;
6079;14.446747222222;50.407491666667;Pražská 30, 27721 Liběchov;1838;CZ 15535;;Ivan Dvořák;R2013;01;0;GPS;;;3;0;;
6080;14.651183333333;50.185563888889;Brandýs nad Labem, 25001 Brandýs n.Labem-St.Bol.1;2790;CZ 16352;;Ivan Hradecký Reznictví a uzenárství u Hradeckých;R2013;01;0;GPS;;;2;0;;
6081;14.676219444444;50.1999;Třebízského 1306, Stará Boleslav, 25001 Brandýs nad Labem-Stará Boleslav;2395;CZ 3062;;Ivan Hradecký,Řeznictví a uzenářství u Hradeckých;R2013;01;0;GPS;;;4;0;;
6082;14.196566666667;50.774927777778;Ruská 137/47, Děčín IV-Podmokly, 40502 Děčín;1788;CZ 13328;;Ivan Suchoň;R2013;01;0;GPS;;;3;0;;
6083;14.196433333333;49.049611111111;Mírové Náměstí 78, 38411 Netolice;2190;CZ 17006;;Ivana Batystová, Petrův Dvůr 17, 384 11 Netolice;R2013;01;0;GPS;;;4;0;;
6084;13.898927777778;50.154041666667;28. října 203, 27101 Nové Strašecí;3474;CZ 3605;;Ivana Haladová;R2013;01;0;GPS;;;2;0;;
6085;15.814563888889;50.431083333333;Švehlova 49, 54401 Dvůr Králové nad Labem                          ;2937;CZ 19858;;Ivana Jiroušová - Řeznictví;R2013;01;0;GPS;;;2;0;;
6086;13.950415555556;50.124706388889;Lesní 39, 27061 Lány;4613;CZ 17443;;Ivana Kloučková Nováčková;R2013;01;0;KU;;;2;0;;
6087;14.216975;49.199377777778;Mírová 27, 39811 Protivín;824;CZ 3853;;Ivana Rychtářová - Řeznictví a uzenářství;R2013;01;0;GPS;;;3;0;;
6088;16.311697777778;49.048927777778;náměstí T. G. Masaryka 45, 67201 Moravský Krumlov;1304;CZ 21094;;Ivana Šidlová;R2013;01;0;KU;;;2;0;;
6089;14.517261111111;50.082394444444;Malešice, 10800 Praha 108;1896;CZ 11152;;Iveta Bínová;R2013;01;0;GPS;;;2;0;;
6090;17.257086111111;49.592669444444;Olomouc-město, 77900 Olomouc 9;4595;CZ 16440;;Ivo Bartoň;R2013;01;0;GPS;;;2;0;;
6091;15.953227777778;50.337983333333;Starý Ples, 55101 Jaroměř 1;4959;CZ 671;;Ivo Kalenda,Starý Ples;R2013;01;0;GPS;;;2;0;;
6092;12.949813888889;50.303608333333;Krušnohorská 1101, 36301 Ostrov;1548;CZ 4180;;Ivo Krejčí;R2013;01;1;GPS;04.11.2013;ostatní (s nutností popisu);1;1;"provozovatel prodejny neoznámil ukončení svojí podnikatelské činnosti<span class=""tip"" title=""Státní veterinární správa""> SVS </span>KVSK";provozní
6093;16.034719444444;49.711211111111;Palackého 28, 59202 Svratka;3317;CZ 6612;;Ivo Slavíček;R2013;01;0;GPS;;;2;0;;
6094;17.206822222222;50.227044444444;Sadová 899/6, 79001 Jeseník;581;CZ 18544;;Ivo Večerka;R2013;01;1;GPS;09.10.2013;"Informace<span class=""tip"" title=""krajská veterinární správa""> KVS </span>o příchodu na místo určení";2;1;Nepodání informace podle NV 125/2011 Sb., porušen § 30 odst. 3 písm a zák. 166/1999 Sb.;komoditní
6095;16.294148611111;49.221551111111;Šlapalova 364, 66484 Zbraslav;651;CZ 21840;;Ivona Fleková - Potraviny Lila - Fi & F;R2013;01;0;KU;;;2;0;;
6096;15.025502777778;50.791175;Bergerovo nám. 30, 46303 Stráž nad Nisou;3970;CZ 7368;;J & F PLUS s.r.o.;R2013;01;0;GPS;;;3;0;;
6097;17.074477777778;49.698272222222;Palackého 887/13b, 78401 Litovel;4213;CZ 19712;;J & J Kreuzberg spol. s r.o.;R2013;01;0;GPS;;;2;0;;
6098;16.595372222222;49.203663888889;Veveří, 60200 Brno 2;2326;CZ 6914;;J & S, s.r.o.;R2013;01;0;GPS;;;7;0;;
6099;;;Brodce , Brodce;3822;CZ 14800;;J.V.ŘEZNICTVÍ  A  UZENÁŘSTVÍ;R2013;01;0;;;;2;0;;
6100;16.809972222222;49.028219444444;č. p. 74, 69175 Borkovany;305;CZ 13613;;JABOR, spol. s r.o.;R2013;01;0;GPS;;;2;0;;
6101;16.811352777778;49.027166666667;č. p. 206, 69175 Borkovany;471;CZ 21287;;JABOR, spol. s r.o.;R2013;01;0;GPS;;;2;0;;
6102;16.858363888889;48.996280555556;nám. Míru 169/1, 69172 Klobouky u Brna;456;CZ 15229;;JABOR, spol. s r.o.;R2013;01;0;GPS;;;2;0;;
6103;16.647863888889;49.763602777778;Moravská Třebová, 57101 Moravská Třebová 1;2667;CZ 5310;;JAHA Hanák s.r.o.;R2013;01;0;GPS;;;2;0;;
6104;14.487577777778;50.0715;Průběžná 853/1, Strašnice, 10000 Praha 10;5188;CZ 11920148;;Jakub Kubín, s.r.o.;R2013;01;0;GPS;;;3;0;;
6105;14.327516666667;50.612247222222;č. p. 23, 41145 Úštěk;2338;CZ 11840;;Jakub Laušman;R2013;01;0;GPS;;;8;0;;
6106;14.434185555556;50.060590555556;Boleslavova 474/17, Nusle, 14000 Praha 4;4988;CZ 11970288;;JaMi;R2013;01;0;KU;;;2;0;;
6107;12.6400925;50.181302222222;Kostelní 43, 35601 Sokolov;2931;CZ 19533;;JAMÓN;R2013;01;0;KU;;;2;0;;
6108;13.638119444444;50.146644444444;Václavské náměstí 20, 27001 Kněževes;2968;CZ 3608;;Jan  Vrábík;R2013;01;0;GPS;;;2;0;;
6109;13.729880555556;50.103641666667;Poštovní 187, Rakovník I, 26901 Rakovník;587;CZ 3635;;Jan  Vrábík;R2013;01;1;GPS;16.10.2013;označení suroviny / potraviny;2;1;Provozovatel nevyřadil neprodleně z oběhu potraviny nedostatečně nebo nesprávně označené - porušení ustanovení § 11 odst. 2, písm. a) bod 3 zákona č. 110/1997 Sb. v platném znění.;komoditní
6110;16.596961111111;49.220802777778;Palackého třída 182/40, Královo Pole, 61200 Brno;2283;CZ 6901;;Jan Anschlag;R2013;01;0;GPS;;;3;0;;
6111;18.182161111111;49.836522222222;Sokolovská 1332/47, Poruba, 70800 Ostrava;423;CZ 10368;;Jan Bielesz s r.o.;R2013;01;0;GPS;;;8;0;;
6112;18.667747222222;49.680225;Poštovní 415, Staré Město, 73961 Třinec;426;CZ 10929;;Jan Bielesz s.r.o.;R2013;01;0;GPS;;;5;0;;
6113;;;Mendelova , Karviná;402;CZ 20132;;Jan Bielesz s.r.o.;R2013;01;1;;03.05.2013;ostatní (s nutností popisu);6;1;prodej nebaleného mletého masa, které nebylo připraveno před spotřebitelem;komoditní
6114;;;Mendelova , Karviná;402;CZ 20132;;Jan Bielesz s.r.o.;R2013;01;1;;03.05.2013;potravinářské prostory;6;1;provádění činnosti porcování drůbežího masa bez registrace činnosti krajskou veterinární správou;provozní
6115;18.410877777778;49.800883333333;Šumbark, 73601 Havířov 1;528;CZ 5555;;Jan Bielesz s.r.o.;R2013;01;1;GPS;20.08.2013;ostatní (s nutností popisu);4;1;Provozovatel uváděl do oběhu nebalené mleté maso vyrobené z vepřového masa v množství 0,686 kg, které nebylo připraveno před spotřebitelem. Provozovatel porušil § 3 odst. 1 písm. b) zákona č. 110/1997.;komoditní
6116;18.410877777778;49.800883333333;Šumbark, 73601 Havířov 1;528;CZ 5555;;Jan Bielesz s.r.o.;R2013;01;1;GPS;20.08.2013;"posouzení<span class=""tip"" title=""datum minimální trvanlivosti""> DMT </span>/ DP";4;1;Masný polotovar (Játrová zavářka) v množství 0,296 kg umístěný v chladícím prodejním pultu byl uváděn do oběhu s prošlým datem použtielnosti. Provozovatel porušil § 10 odst. 1 písm. c) zákona č. 110/1997 Sb. a § 11 odst. 2 písm. a) bod 1. zákona č. 110/1997 Sb.;komoditní
6117;18.575408333333;49.851452777778;Ráj, 73401 Karviná 4;996;CZ 6858;;Jan Bielesz s.r.o.;R2013;01;1;GPS;15.04.2013;chladící řetězec;7;1;potraviny byly skladovány při teplotách vyšších než stanovuje výrobce - uloženy na prodejním pultu v nechlazeném prostoru (karlovarský knedlík, jelita, jitrnice, bůčková paštika, cibulová pomazánka, goldi cihla, škvarková pomazánka,  škvařené sádlo) ;provozní
6118;18.575408333333;49.851452777778;Ráj, 73401 Karviná 4;996;CZ 6858;;Jan Bielesz s.r.o.;R2013;01;1;GPS;15.04.2013;ostatní (s nutností popisu);7;1;v prodeji nebalené mleté maso v množství 2,23 kg, které nebylo připraveno před spotřebitelem ;provozní
6119;18.623725;49.744013888889;Nádražní 205/15, 73701 Český Těšín;2529;CZ 6870;;Jan Bielesz s.r.o.;R2013;01;0;GPS;;;5;0;;
6120;18.440327777778;49.778597222222;Dlouhá třída 492/53, Město, 73601 Havířov;1818;CZ 6867;;Jan Bielesz s.r.o.;R2013;01;0;GPS;;;4;0;;
6121;18.720058333333;49.636672222222;č. p. 119, 73995 Bystřice;461;CZ 5526;;Jan Bielesz s.r.o., Prodejna masa a uzenin;R2013;01;0;GPS;;;5;0;;
6122;18.401183333333;49.799125;Lidická 886/43, Šumbark, 73601 Havířov;465;CZ 20120;;Jan Bielesz s.r.o., Prodejna masa, uzenin, drůbeže;R2013;01;1;GPS;12.06.2013;ostatní (s nutností popisu);4;1;Provozovatel uváděl do oběhu nebalené mleté maso vyrobené z vepřové plece v množství 2,728 kg, které nebylo připraveno před spotřebitelem. Provozovatel porušil § 3 odst. 1 písm. b) zákona č. 110/1997.;komoditní
6123;18.401183333333;49.799125;Lidická 886/43, Šumbark, 73601 Havířov;465;CZ 20120;;Jan Bielesz s.r.o., Prodejna masa, uzenin, drůbeže;R2013;01;1;GPS;12.06.2013;"posouzení<span class=""tip"" title=""datum minimální trvanlivosti""> DMT </span>/ DP";4;1;Masný výrobek (Jalovcová klobása) v množství 1,286 kg umístěný v lednici pro masné výrobky byl uváděn do oběhu s prošlým datem použtielnosti. Provozovatel porušil § 10 odst. 1 písm. c) zákona č. 110/1997 Sb. a § 11 odst. 2 písm. a) bod 1. zákona č. 110/1997 Sb.;komoditní
6124;18.763672222222;49.576677777778;Mariánské náměstí 11, 73991 Jablunkov;296;CZ 10987;;"Jan Bielesz s.r.o.; Prodejna masa, uzenin a pekařských výrobků";R2013;01;1;GPS;08.10.2013;Identifikační označení;5;1;primární obal- folie - není zapečetěn identifikační značkou výrobce;komoditní
6125;18.763672222222;49.576677777778;Mariánské náměstí 11, 73991 Jablunkov;296;CZ 10987;;"Jan Bielesz s.r.o.; Prodejna masa, uzenin a pekařských výrobků";R2013;01;1;GPS;08.10.2013;Průvodní doklady;5;1;"nesoulad v deklaraci<span class=""tip"" title=""datum použitelnosti""> DP </span>dodavatelem v dokladech s deklarací<span class=""tip"" title=""datum použitelnosti""> DP </span>výrobcem na štítku";komoditní
6126;18.763672222222;49.576677777778;Mariánské náměstí 11, 73991 Jablunkov;296;CZ 10987;;"Jan Bielesz s.r.o.; Prodejna masa, uzenin a pekařských výrobků";R2013;01;1;GPS;08.10.2013;Kontrola zásilky obchodníkem (značení, doklady);5;1;provozovatel při příjmu nezjistil závady ve značení , zásilku přijal;komoditní
6127;14.498363888889;49.019966666667;Pražská 32, 37367 Borek;1242;CZ 3663;;Jan Blažek - ŘEZNICTVÍ A UZENÁŘSTVÍ;R2013;01;0;GPS;;;2;0;;
6128;16.664172222222;49.148736111111;Revoluční 222/1, Tuřany, 62000 Brno;5499;CZ 6008;;Jan Bubla;R2013;01;0;GPS;;;2;0;;
6129;18.6123;49.749733333333;Hrabinská 1930/28c, 73701 Český Těšín;545;CZ 6857;;Jan Bury - Marian;R2013;01;1;GPS;23.07.2013;"posouzení<span class=""tip"" title=""datum minimální trvanlivosti""> DMT </span>/ DP";4;1;prošlé datum použitelnosti - porušení § 10 odst. 1 písm. c) a § 11 odst. 2 písm. a) bod 1. zákona č. 110/1997 Sb.;komoditní
6130;18.6123;49.749733333333;Hrabinská 1930/28c, 73701 Český Těšín;545;CZ 6857;;Jan Bury - Marian;R2013;01;1;GPS;23.07.2013;teplotní řetězec;4;1;tyto potraviny byly skladovány při teplotách jiných než uvádí jejich výrobce - porušení § 11 odst. 1 písm. c) zákona č. 110/1997 Sb.;komoditní
6131;15.3099;50.741652777778;Krkonošská 116, Šumburk nad Desnou, 46841 Tanvald;3552;CZ 18731;;Jan Čermák, Maso - uzeniny;R2013;01;0;GPS;;;2;0;;
6132;17.997741666667;49.334855555556;Smetanova 1304, 75501 Vsetín;3083;CZ 5907;;Jan Černocký - Řeznictví a uzenářství;R2013;01;0;GPS;;;3;0;;
6133;14.460733333333;50.129502777778;Kobylisy, 18200 Praha 82;6097;CZ 11932714;;Jan ENDT;R2013;01;0;GPS;;;1;0;;
6134;14.585521944444;50.226529444444;Neratovická 196, 27713 Kostelec nad Labem;4605;CZ 21741296;;Jan Farkáš;R2013;01;0;KU;;;5;0;;
6135;14.859215833333;49.994033333333;náměstí Smiřických 29, 28163 Kostelec nad Černými Lesy;5891;CZ 13089;;Jan Farkáš;R2013;01;0;KU;;;1;0;;
6136;15.012438888889;50.070061944444;č. p. 47, 28103 Radim;5841;CZ 13078;;Jan Farkáš;R2013;01;0;KU;;;2;0;;
6137;14.585521944444;50.226529444444;T. G. Masaryka 251, 27713 Kostelec nad Labem;4964;CZ 19027;;Jan Farkáš;R2013;01;0;KU;;;1;0;;
6138;15.257927777778;50.176272222222;Opočnice, 28904 Opočnice;4675;CZ 3505;;Jan Fiala;R2013;01;0;GPS;;;2;0;;
6139;18.762711111111;49.576125;Plk. Velebnovského 159, 73991 Jablunkov;297;CZ 5513;;Jan Gořolka;R2013;01;0;GPS;;;4;0;;
6140;;;9. května , Moravský Beroun;1460;CZ 19738;;Jan Grygar;R2013;01;0;;;;2;0;;
6141;17.627816666667;49.795586111111;Berounská 24, 74787 Budišov nad Budišovkou;5734;CZ 5708;;Jan Grygar;R2013;01;0;GPS;;;2;0;;
6142;14.901299722222;49.049679722222;Pístina, 37802 Stráž nad Nežárkou;991;CZ 17626;;Jan Houška, H - FARMA;R2013;01;0;KU;;;2;0;;
6143;13.882069444444;49.426177777778;tř. J. P. Koubka 12, 38801 Blatná;1977;CZ 3956;;Jan Janota - Řeznictví a uzenářství;R2013;01;0;GPS;;;4;0;;
6144;12.674988888889;49.673986111111;Nová 181, 34806 Přimda;4180;CZ 32951156;;Jan Junek;R2013;01;0;GPS;;;2;0;;
6145;15.049875;50.189916666667;U Cukrovaru 1167/15, 28802 Nymburk;6090;CZ 10051;;Jan Kiapeš;R2013;01;0;GPS;;;2;0;;
6146;15.065013888889;49.881222222222;Václavské náměstí 188, 28504 Uhlířské Janovice;1584;CZ 21920374;;Jan Klepiš - řeznictví a uzenářství;R2013;01;0;GPS;;;3;0;;
6147;15.132358333333;50.1472;Poděbrady, 29001 Poděbrady;5331;CZ 3507;;Jan Krubert;R2013;01;0;GPS;;;2;0;;
6148;18.131205555556;49.461725;1. máje 1059, 75661 Rožnov pod Radhoštěm;1704;CZ 19332;;Jan Kučera;R2013;01;1;GPS;16.08.2013;chladící řetězec;3;1;vysokám teplota;provozní
6149;18.090177777778;49.721161111111;Studénka nad Odrou, 74213 Studénka 3;5449;CZ 5646;;Jan Kučera;R2013;01;0;GPS;;;2;0;;
6150;18.059236111111;49.536866666667;Horní 4, 74272 Mořkov;5598;CZ 5607;;Jan Kučera;R2013;01;0;GPS;;;2;0;;
6151;14.558755555556;50.757741666667;Sloupská 135, 47301 Nový Bor;4372;CZ 4548;;Jan Landa;R2013;01;0;GPS;;;2;0;;
6152;14.445444444444;50.041966666667;Antala Staška 1072/63a, Krč, 14000 Praha 4;5492;CZ 11932679;;Jan Lešetický;R2013;01;0;GPS;;;2;0;;
6153;13.775044444444;50.547741666667;Mírové náměstí 93/21, 41801 Bílina;5723;CZ 4821;;Jan Majer;R2013;01;0;GPS;;;2;0;;
